,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
9,Regular 4,Danang-Dragons,Can-Tho-Catfish,21,"Tran Qahh, T",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,Regular 4,Danang-Dragons,Can-Tho-Catfish,6,"Tran, Bao-Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,9,"Bell, Michael",38,14,24,0,2,3,5,10,9,3,0,4,3,3,31
1,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,24,"Nguyen, Stefan",34,3,10,1,2,2,6,1,7,2,1,0,2,2,9
2,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,14,"Tu-Le, Ngoc",33,6,10,2,2,1,1,1,2,1,1,1,4,3,15
3,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,4,"Nguyen, Vincent",32,1,9,1,5,7,8,0,3,1,0,1,2,1,10
4,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,1,"Dinh-Tien, Cong",31,1,8,1,4,7,8,0,1,1,2,0,0,4,10
5,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,7,"Nguyen, Duong",20,0,5,0,4,0,0,0,1,2,3,0,1,0,0
6,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,11,"Doan, Tung",5,0,2,0,1,0,0,0,1,0,0,0,1,0,0
7,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,13,"Pham, Tung",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 4,Hanoi-Buffalos,Thang-Long-Warriors,3,"Nguyen Thanh, Dat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,20,"Hill, Jaywuan",39,10,20,1,4,7,11,2,7,0,0,2,3,1,28
1,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,6,"Truong-Hoang, Trung",30,3,7,1,3,0,0,2,3,5,2,0,3,3,7
2,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,12,"Young, Justin",26,4,10,2,6,0,0,2,5,0,1,1,5,1,10
3,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,7,"Dang-Thai, Hung",25,7,11,0,0,1,2,3,6,2,2,2,4,1,15
4,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,9,"Do-Xuan, Nam",21,1,6,0,4,2,2,0,2,3,0,0,3,2,4
5,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,5,"To-Quang, Trung",19,2,9,1,7,0,0,1,1,0,1,0,1,3,5
6,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,11,"Ngo-Tuan, Trung",14,0,2,0,2,0,0,0,2,0,1,0,4,2,0
7,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,14,"Bui-Thai, HA",14,0,2,0,1,0,0,0,1,1,1,0,0,0,0
8,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,21,"Hoang-The, Hien",7,0,2,0,0,0,0,0,0,1,0,0,2,0,0
9,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,18,"Pham-Thanh, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,1,"Doan-Nhat, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 4,Thang-Long-Warriors,Hanoi-Buffalos,8,"Le, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 4,Hanoi-Buffalos,Saigon-Heat,9,"Bell, Michael",40,7,19,1,3,0,4,4,14,1,3,5,2,4,15
1,Regular 4,Hanoi-Buffalos,Saigon-Heat,8,"Tu-Le, Ngoc",38,11,16,5,6,6,7,0,4,1,3,0,2,1,33
2,Regular 4,Hanoi-Buffalos,Saigon-Heat,4,"Nguyen, Vincent",33,4,11,1,7,2,2,2,5,2,1,0,1,2,11
3,Regular 4,Hanoi-Buffalos,Saigon-Heat,1,"Dinh-Tien, Cong",32,0,3,0,2,0,2,0,5,1,0,0,2,4,0
4,Regular 4,Hanoi-Buffalos,Saigon-Heat,24,"Nguyen, Stefan",28,5,12,1,6,0,2,1,1,1,3,0,5,3,11
5,Regular 4,Hanoi-Buffalos,Saigon-Heat,7,"Nguyen, Duong",21,0,3,0,3,2,2,0,1,1,0,0,5,1,2
6,Regular 4,Hanoi-Buffalos,Saigon-Heat,11,"Doan, Tung",6,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7,Regular 4,Hanoi-Buffalos,Saigon-Heat,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 4,Hanoi-Buffalos,Saigon-Heat,13,"Pham, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 4,Saigon-Heat,Hanoi-Buffalos,3,"Nix, Tavarion",40,12,27,3,9,3,3,4,13,2,0,1,4,4,30
1,Regular 4,Saigon-Heat,Hanoi-Buffalos,1,"Du-Minh, An",33,1,3,1,1,2,4,3,4,0,2,0,2,3,5
2,Regular 4,Saigon-Heat,Hanoi-Buffalos,0,"Hong-Gia, Lan",28,4,13,2,6,2,2,0,0,1,0,0,2,3,12
3,Regular 4,Saigon-Heat,Hanoi-Buffalos,98,"Trieu-Han, Minh",28,4,9,2,5,1,1,0,5,2,1,0,4,0,11
4,Regular 4,Saigon-Heat,Hanoi-Buffalos,34,"Waale, Tim",28,0,4,0,0,0,0,2,2,2,0,0,2,2,0
5,Regular 4,Saigon-Heat,Hanoi-Buffalos,8,"Tran-Dang, Khoa",23,2,11,0,1,3,4,2,7,2,2,0,5,3,7
6,Regular 4,Saigon-Heat,Hanoi-Buffalos,9,"Huy, Hoan-Vo",9,0,0,0,0,0,0,0,0,0,0,0,1,2,0
7,Regular 4,Saigon-Heat,Hanoi-Buffalos,33,"Tran-Vu, Linh",5,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8,Regular 4,Saigon-Heat,Hanoi-Buffalos,11,"Vo-Kim-Ban, Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 4,Saigon-Heat,Hanoi-Buffalos,7,"Tran-Dang, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 4,Saigon-Heat,Hanoi-Buffalos,24,"Nguyen-Truong, Nhut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,9,"Bell, Michael",40,8,15,1,2,3,8,6,10,4,1,2,1,2,20
1,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,4,"Nguyen, Vincent",38,3,9,2,3,3,4,2,5,2,2,0,0,3,11
2,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,24,"Nguyen, Stefan",35,10,17,1,2,3,4,1,3,3,1,0,3,7,24
3,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,14,"Tu-Le, Ngoc",31,6,12,1,5,3,3,1,5,0,0,2,2,1,16
4,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,1,"Dinh-Tien, Cong",23,2,4,1,2,2,2,1,0,2,1,0,1,0,7
5,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,7,"Nguyen, Duong",15,2,6,0,2,0,0,0,2,0,0,0,1,2,4
6,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,3,"Nguyen Thanh, Dat",14,1,3,0,0,1,2,0,2,1,3,0,2,1,3
7,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,13,"Pham, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Hanoi-Buffalos,Hochiminh-City-Wings,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,4,"Doggett, Quinton",40,14,24,0,0,6,8,4,13,3,1,1,1,1,34
1,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,2,"Nguyen, Henry",40,9,15,0,3,0,0,1,2,2,2,0,2,3,18
2,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,22,"Cilia, Corey",28,2,12,1,4,0,0,1,2,0,1,0,2,6,5
3,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,7,"Nguyen-Huynh, Hai",24,3,9,1,3,0,0,0,2,1,1,0,4,0,7
4,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,25,"Le-Cong-Tuan, Anh",21,2,3,0,0,0,0,1,2,1,1,0,3,1,4
5,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,14,"Nguyen-Ky, Quan",18,1,5,1,1,0,0,1,2,0,1,0,4,1,3
6,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,1,"Nguyen-Quoc, Thanh",17,0,0,0,0,0,0,0,2,1,0,0,0,1,0
7,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,15,"Le-Tran-Dang, Huynh",7,2,2,0,0,0,0,0,0,0,1,0,0,0,4
8,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,23,"Tran-Vien, Huan",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,12,"Dao-Lap, Xuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 5,Hochiminh-City-Wings,Hanoi-Buffalos,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",40,11,14,2,2,6,10,5,10,5,1,2,1,2,30
1,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",40,9,15,4,7,0,0,3,7,4,0,0,1,6,22
2,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",40,6,18,4,10,0,0,2,4,0,2,0,4,1,16
3,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguycn-Phu, Hoang",35,4,10,1,4,2,4,1,4,4,3,0,4,8,11
4,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,56,"Phcm-Duy, Hcu",22,4,9,1,2,1,2,0,2,3,3,0,1,2,10
5,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",17,1,3,1,3,0,0,2,0,0,1,0,2,1,3
6,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Qucc, Tai",4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguycn-Hoang, TU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguycn-Hucnh, Vinh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 5,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",40,8,19,0,4,1,6,9,11,4,3,2,2,2,17
1,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,24,"Nguyen, Stefan",36,6,15,0,3,1,2,2,2,3,4,0,0,5,13
2,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,4,"Nguyen, Vincent",34,2,8,1,3,0,0,0,3,7,1,0,1,2,5
3,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,14,"Tu Le, Ngoc",31,8,14,0,1,1,2,2,0,2,5,1,1,2,17
4,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen, Duong",26,4,6,2,3,2,2,0,2,2,1,0,4,3,12
5,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh Tien, Cong",19,3,5,1,2,1,2,1,4,1,1,1,3,1,8
6,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,3,"Nguyen Thanh, Dat",8,2,5,1,4,0,0,0,0,1,2,0,5,1,5
7,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Hanoi-Buffalos,Can-Tho-Catfish,13,"Pham, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Danang-Dragons,Saigon-Heat,23,"Allmon, Zach",40,15,28,3,9,0,3,2,6,4,4,3,3,2,33
1,Regular 5,Danang-Dragons,Saigon-Heat,0,"Nguyen, Horace",39,6,9,3,5,1,1,2,3,4,0,0,2,1,16
2,Regular 5,Danang-Dragons,Saigon-Heat,20,"Dierker, Chris",33,2,8,0,2,1,6,1,6,2,1,1,4,3,5
3,Regular 5,Danang-Dragons,Saigon-Heat,68,"Dai, Dam Huy",32,3,7,2,5,1,3,0,5,3,0,0,2,0,9
4,Regular 5,Danang-Dragons,Saigon-Heat,10,"Thinh Tran, Tien",22,3,5,0,0,4,6,0,4,0,0,0,3,2,10
5,Regular 5,Danang-Dragons,Saigon-Heat,77,"Vo Van, Thanh",21,1,4,1,4,0,0,0,1,1,0,0,2,2,3
6,Regular 5,Danang-Dragons,Saigon-Heat,14,"Huynh, Khang",6,0,1,0,0,0,0,1,1,2,0,0,1,1,0
7,Regular 5,Danang-Dragons,Saigon-Heat,6,"Tran, Bao Nguyen",1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
8,Regular 5,Danang-Dragons,Saigon-Heat,19,"Dang Quang, Vinh",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Danang-Dragons,Saigon-Heat,29,"Quang, Phuc Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Saigon-Heat,Danang-Dragons,3,"Nix, Tavarion",40,8,18,4,8,4,4,2,9,1,0,0,1,1,24
1,Regular 5,Saigon-Heat,Danang-Dragons,8,"Tran-Dang, Khoa",35,9,17,3,6,1,2,0,9,8,4,1,1,2,22
2,Regular 5,Saigon-Heat,Danang-Dragons,98,"Trieu-Han, Minh",29,6,11,4,8,0,0,0,2,0,0,0,0,0,16
3,Regular 5,Saigon-Heat,Danang-Dragons,0,"Hong-Gia, Lan",24,4,9,1,2,2,6,2,0,3,2,0,2,0,11
4,Regular 5,Saigon-Heat,Danang-Dragons,1,"Du-Minh, An",24,4,7,1,3,0,0,1,1,8,0,0,3,1,9
5,Regular 5,Saigon-Heat,Danang-Dragons,34,"Waale, Tim",23,1,5,0,1,4,4,1,1,0,1,0,4,3,6
6,Regular 5,Saigon-Heat,Danang-Dragons,33,"Tran-Vu, Linh",9,0,1,0,0,0,0,1,1,1,0,0,2,0,0
7,Regular 5,Saigon-Heat,Danang-Dragons,9,"Huy, Hoan-Vo",8,0,0,0,0,1,2,0,0,0,0,0,1,1,1
8,Regular 5,Saigon-Heat,Danang-Dragons,11,"Vo-Kim-Ban, Duc",3,1,2,0,0,0,0,0,0,0,0,0,0,0,2
9,Regular 5,Saigon-Heat,Danang-Dragons,24,"Nguyen-Truong, Nhut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Can-Tho-Catfish,Saigon-Heat,11,"Dinh-Thanh, Sang",38,8,14,3,7,1,4,1,5,5,2,0,2,2,20
1,Regular 5,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",37,6,12,3,8,0,0,2,8,4,3,0,4,1,15
2,Regular 5,Can-Tho-Catfish,Saigon-Heat,0,"Nguycn-Phu, Hoang",33,10,18,4,8,0,1,1,2,2,3,0,2,4,24
3,Regular 5,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",33,3,9,2,8,0,0,0,2,4,2,0,3,3,8
4,Regular 5,Can-Tho-Catfish,Saigon-Heat,17,"Hamilton, DeAngelo",30,4,8,0,1,4,5,3,5,6,1,3,4,2,12
5,Regular 5,Can-Tho-Catfish,Saigon-Heat,56,"Phcm-Duy, Hcu",18,2,4,1,3,2,4,0,2,1,0,0,3,5,7
6,Regular 5,Can-Tho-Catfish,Saigon-Heat,52,"Nguycn-Hoang, TU",2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7,Regular 5,Can-Tho-Catfish,Saigon-Heat,12,"Nguycn-Hucnh, Vinh",1,0,1,0,0,0,0,0,2,0,0,0,0,1,0
8,Regular 5,Can-Tho-Catfish,Saigon-Heat,1,"Tang-Minh, Tri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 5,Can-Tho-Catfish,Saigon-Heat,7,"Du-Qucc, Tai",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,Regular 5,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 5,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,8,16,2,4,1,2,2,12,1,1,0,3,3,19
1,Regular 5,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",35,3,7,2,4,3,4,1,7,2,0,0,3,3,11
2,Regular 5,Saigon-Heat,Can-Tho-Catfish,8,"Tran-Dang, Khoa",34,6,15,2,6,5,10,1,3,4,5,0,2,1,19
3,Regular 5,Saigon-Heat,Can-Tho-Catfish,0,"Hong-Gia, Lan",25,6,13,1,6,1,2,0,2,2,1,0,4,4,14
4,Regular 5,Saigon-Heat,Can-Tho-Catfish,34,"Waale, Tim",20,1,3,0,0,1,2,2,1,0,0,0,1,0,3
5,Regular 5,Saigon-Heat,Can-Tho-Catfish,11,"Vo-Kim-Ban, Duc",13,0,1,0,1,3,4,1,3,0,0,0,1,1,3
6,Regular 5,Saigon-Heat,Can-Tho-Catfish,9,"Huy, Hoan-Vo",12,0,4,0,2,0,0,0,0,1,1,0,0,2,0
7,Regular 5,Saigon-Heat,Can-Tho-Catfish,1,"Du-Minh, An",9,2,3,0,0,0,0,2,2,1,2,0,1,2,4
8,Regular 5,Saigon-Heat,Can-Tho-Catfish,33,"Tran-Vu, Linh",7,1,1,0,0,0,0,1,0,0,0,0,1,0,2
9,Regular 5,Saigon-Heat,Can-Tho-Catfish,24,"Nguyen-Truong, Nhut",1,1,1,1,1,0,0,0,0,0,1,0,0,0,3
0,Regular 6,Hanoi-Buffalos,Saigon-Heat,9,"Bell, Michael",40,10,18,0,2,2,4,4,15,3,3,4,1,1,22
1,Regular 6,Hanoi-Buffalos,Saigon-Heat,14,"Tu Le, Ngoc",37,7,15,1,6,0,0,1,5,1,4,0,5,3,15
2,Regular 6,Hanoi-Buffalos,Saigon-Heat,24,"Nguyen, Stefan",34,7,14,0,2,9,15,0,2,2,3,1,2,2,23
3,Regular 6,Hanoi-Buffalos,Saigon-Heat,4,"Nguyen, Vincent",33,3,8,1,4,4,6,0,1,1,1,0,3,1,11
4,Regular 6,Hanoi-Buffalos,Saigon-Heat,1,"Dinh-Tien, Cong",26,0,4,0,3,1,2,1,3,1,1,0,3,3,1
5,Regular 6,Hanoi-Buffalos,Saigon-Heat,7,"Nguyen, Duong",14,0,1,0,1,0,0,1,2,0,0,0,0,1,0
6,Regular 6,Hanoi-Buffalos,Saigon-Heat,3,"Nguyen Thanh, Dat",12,2,6,1,2,0,0,1,0,0,0,0,0,1,5
7,Regular 6,Hanoi-Buffalos,Saigon-Heat,13,"Pham, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 6,Hanoi-Buffalos,Saigon-Heat,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 6,Hanoi-Buffalos,Saigon-Heat,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,Regular 6,Hanoi-Buffalos,Saigon-Heat,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Saigon-Heat,Hanoi-Buffalos,98,"Trieu Han, Minh",40,5,11,3,7,3,3,0,1,2,3,0,3,2,16
1,Regular 6,Saigon-Heat,Hanoi-Buffalos,8,"Tran Dang, Khoa",40,5,17,2,7,3,4,2,11,6,3,0,7,2,15
2,Regular 6,Saigon-Heat,Hanoi-Buffalos,3,"Nix, Tavarion",38,8,16,0,2,3,5,1,11,1,0,1,3,5,19
3,Regular 6,Saigon-Heat,Hanoi-Buffalos,0,"Hong-Gia, Lan",32,6,13,2,5,0,0,1,2,1,2,0,4,4,14
4,Regular 6,Saigon-Heat,Hanoi-Buffalos,34,"Waale, Tim",16,0,1,0,0,0,0,1,2,0,0,0,0,1,0
5,Regular 6,Saigon-Heat,Hanoi-Buffalos,9,"Huy, Hoan-Vo",16,1,3,1,1,0,2,0,2,0,2,0,1,5,3
6,Regular 6,Saigon-Heat,Hanoi-Buffalos,33,"Tran-Vu, Linh",10,2,4,0,0,0,0,0,0,0,0,0,0,0,4
7,Regular 6,Saigon-Heat,Hanoi-Buffalos,24,"Nguyen-Truong, Nhut",5,0,0,0,0,0,0,0,1,0,0,0,0,2,0
8,Regular 6,Saigon-Heat,Hanoi-Buffalos,5,"To, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 6,Saigon-Heat,Hanoi-Buffalos,17,"Nguyen, Huynh Hai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 6,Saigon-Heat,Hanoi-Buffalos,1,"Du-Minh, An",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 6,Saigon-Heat,Hanoi-Buffalos,7,"Tran-Dang, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,17,"Hamilton, DeAngelo",38,4,13,0,3,9,12,9,5,4,3,2,5,4,17
1,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,23,"Dinh-Thanh, Tam",37,7,16,6,13,5,6,1,4,3,2,0,4,3,25
2,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,0,"Nguycn-Phu, Hoang",36,3,11,3,6,5,6,1,2,4,7,0,3,1,14
3,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,11,"Dinh-Thanh, Sang",29,4,12,1,3,1,1,3,2,1,1,0,0,1,10
4,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,65,"Le-Hieu, Thanh",24,1,8,1,5,0,0,0,2,1,2,0,2,3,3
5,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,56,"Phcm-Duy, Hcu",23,4,5,0,0,2,2,1,3,1,1,0,3,1,10
6,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,52,"Nguycn-Hoang, TU",5,0,3,0,1,0,0,1,0,0,1,0,1,0,0
7,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,12,"Nguycn-Hucnh, Vinh",5,0,0,0,0,0,0,2,1,0,0,0,0,0,0
8,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,7,"Du-Qucc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 6,Can-Tho-Catfish,Hochiminh-City-Wings,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,2,"Nguyen, Henry",40,2,4,2,4,2,2,0,4,4,2,0,1,1,8
1,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,6,"Nguyen-Thanh, Nhan",31,3,5,0,0,1,2,2,4,3,1,0,5,4,7
2,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,4,"Doggett, Quinton",30,11,20,1,1,2,4,2,4,1,1,0,3,4,25
3,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,15,"Le-Tran-Dang, Huynh",23,3,11,1,5,2,2,0,7,3,1,1,4,1,9
4,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,7,"Nguyen Huynh, Hai",21,2,4,1,1,2,2,1,1,1,2,0,4,5,7
5,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,22,"Cilia, Corey",19,3,7,1,4,0,0,0,2,2,3,0,2,2,7
6,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,25,"Le-Cong-Tuan, Anh",18,4,5,0,0,0,0,1,2,1,0,1,1,2,8
7,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,14,"Nguyen-Ky, Quan",15,0,0,0,0,0,0,0,1,0,0,0,2,2,0
8,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,1,"Nguyen-Quoc, Thanh",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,8,"Vo-Duy, Trong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 6,Hochiminh-City-Wings,Can-Tho-Catfish,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,9,"Bell, Michael",43,6,13,1,2,2,8,5,16,4,6,2,4,0,15
1,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,14,"Tu-Le, Ngoc",41,4,14,0,6,2,3,1,1,2,0,0,5,3,10
2,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,4,"Nguyen, Vincent",39,7,18,3,10,4,5,1,6,3,5,0,5,1,21
3,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,1,"Dinh-Tien, Cong",31,3,8,1,3,0,0,0,4,1,0,0,0,1,7
4,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,7,"Nguyen, Duong",29,0,5,0,2,3,5,1,1,0,2,0,1,2,3
5,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,3,"Nguyen-Thanh, Dat",22,4,8,1,5,1,2,1,1,1,2,0,1,4,10
6,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,13,"Pham, Tung",16,0,2,0,1,1,2,0,4,1,1,0,0,0,1
7,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,11,"Doan, Tung",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,24,"Nguyen, Stefan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 6,Hanoi-Buffalos,Thang-Long-Warriors,98,"Kien, Pham-Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,20,"Hill, Jaywuan",40,7,17,0,2,2,3,6,6,3,0,0,4,3,16
